artists,name,genres
STRFKR,Kahlil Gibran,"electronic, indie pop, american, summer, chillout"
"Alina Baraz,  Galimatias",Make You Feel,Unknown
Joyce Manor,Constant Headache,"punk rock, indie, punk, emo, pop punk"
Mom Jeans.,Death Cup,"midwest emo, indie rock, twinkly"
Train,Calling All Angels,"rock, alternative rock, pop, train, alternative"
Elvis Presley,Viva Las Vegas,"classic rock, rock n roll, Rock and Roll, oldies, rock"
Judas Priest,Electric Eye,"heavy metal, metal, Judas Priest, hard rock, NWOBHM"
Luke Bryan,Roller Coaster,"country, modern country, edgy, queer, queercore"
New Politics,Harlem,"rock, pop punk, alternative, high-energy, alternative rock"
Melanie Martinez,Bittersweet Tragedy,"pop, alternative, indie, dark, Lana Del Rey"
Tyler Farr,Redneck Crazy,"redneck crazy, country, modern country, darius rucker, the best the country has to offer"
BANKS,Beggin For Thread,"electronic, indie, dark, r&b, chillout"
The Wood Brothers,I Got Loaded,"bluegrass jam, exuberant folk"
Portugal. The Man,Modern Jesus,"indie, indie rock, rock, Awesome, alternative"
Lil Uzi Vert,Team Rocket,"Hip-Hop, trap, Lil Uzi Vert, MySpotigramBot, -1001272436819"
Disturbed,Decadence,"metal, Nu Metal, hard rock, Disturbed, alternative metal"
Caribou,Bees,"electronic, Canadian, indie, electronica, instrumental"
"The Chainsmokers,  sirenXX",Kanye,"dance, feel good, EDM, 2014 single, post-nerdcore"
Mother Mother,Bit By Bit,"Canadian, indie, rock, indie pop, indie rock"
Jenni Rivera,Chuper Amigos,"female vocalists, regional mexican, favorite song, BANDA, meno"
All Time Low,A Love Like War (feat. Vic Fuentes),"rock, pop punk, love at first listen, punk, emo"
The Beatles,You Never Give Me Your Money - Remastered 2009,"classic rock, rock, country, 60s, british"
C418,Mellohi,"electronic, chill, ambient, idm, nu-jazz"
"Beyoncé,  Drake",Mine (feat. Drake),"rnb, epic, favorite from BEYONCE, Hip-Hop, Drake"
STRFKR,Golden Light,"Dreamy, synthpop, indie, psychedelic pop, electronic"
"Drake,  Sampha",Too Much,"Hip-Hop, rnb, Drake, rap, beautiful"
Chris Young,Who I Am With You,"country, Ballad, 2014, modern country, 2010s"
Chrome Sparks,Marijuana,"electronic, chillwave, ambient, trip hop, electronica"
Red Hot Chili Peppers,Especially in Michigan,"rock, alternative rock, alternative, Red Hot Chili Peppers, funk"
Alicia Villarreal,Insensible A Ti (Me Pone A Mil),Espanol
"JAY-Z,  Amil,  Ja Rule",Can I Get A...,"Hip-Hop, jay-z, rap, hip hop, 90s"
Aventura,La Novelita,bachata
Newsboys,We Believe,"n-a, so beautiful"
Los Caminantes,Amor Sin Palabras,"spanish, romanticas, slow dance, Los Caminantes, sad"
Journey,Who's Crying Now,"classic rock, 80s, rock, journey, hard rock"
Phil Collins,I Don't Care Anymore - 2016 Remaster,"pop, rock, Progressive rock, pop rock, yacht rock"
The Magnetic Fields,The Book of Love,"indie, beautiful, Mellow, rock, indie pop"
Lil Dicky,Lemme Freak,"rap, comedy rap, Hip-Hop, comedy"
Squeeze,Tempted,"80s, new wave, pop, rock, classic rock"
Foo Fighters,Long Road To Ruin,"rock, alternative rock, foo fighters, alternative, hard rock"
Leonardo Favio,O Quizás Simplemente Le Regale una Rosa,"pop, spanish, romantic, Romantica, Best Latin Songs"
Good Charlotte,I Just Wanna Live,"rock, punk rock, alternative, Good Charlotte, punk"
Joe Walsh,A Life of Illusion,"classic rock, rock, 80s, Southern Rock, 40 year old virgin"
Trevor Hall,The Lime Tree,"indie rock, if my soul were composed of musical notes, hammock, folk, acoustic"
"Tech N9ne,  Kendrick Lamar,  Mayday,  Kendall Morgan",Fragile,"kendrick, kendrick lamar"
"Mike WiLL Made-It,  Lil Wayne,  Kendrick Lamar,  Future",Buy The World,"kendrick lamar, future, trap, Lil Wayne, title is imperative"
Amon Amarth,Guardians Of Asgaard,"Melodic Death Metal, viking metal, death metal, Viking Death Metal, metal"
"Jelly Roll,  Struggle",Train Tracks (feat. Struggle),Unknown
Marilyn Manson,Tainted Love,"metal, industrial, rock, cover, industrial metal"
High School Musical Cast,Now Or Never - Original Version,Unknown
Control,"Tao, Tao",cumbia
Carrie Underwood,Heartbeat,"country, american, Ballad, 10s, 2010s"
Metallica,Turn The Page,"metal, heavy metal, cover, metallica, rock"
Anri,Last Summer Whisper,harmonica
Lauren Daigle,Light Of The World,Unknown
Blind Faith,Can't Find My Way Home,"classic rock, blues rock, 60s, rock, Supernatural"
Chris Stapleton,When The Stars Come Out,"country, Ballad, 2010s"
Stephanie Mabey,The Zombie Song,"indie, female vocalists, pop, rock, alternative"
The Killers,Bones,"rock, indie rock, indie, alternative, alternative rock"
Love,Always See Your Face,"Soundtrack, classic rock, psychedelic, high fidelity, 60s"
"Whitney Houston,  Chris Cox,  Barry Harris",It's Not Right but It's Okay - Thunderpuss Mix/Remastered: 2000,"pop music tag, dance"
Creedence Clearwater Revival,Born On The Bayou,"classic rock, rock, Southern Rock, 60s, creedence clearwater revival"
Justice,D.A.N.C.E - Radio Edit,"2007, 00s, 2000s"
Vicente Fernández,El Último Beso,Unknown
The Avett Brothers,No Hard Feelings,"folk, fip, fallon"
Gregory Isaacs,Cool Down The Pace,"reggae, lovers rock, roots reggae, gregory isaacs, MetroHadriani Loves this music"
Esperanza de Vida,Precioso Jesús,Unknown
Men Without Hats,Safety Dance,"80s, new wave, pop, synthpop, synth pop"
Ben Rector,Forever Like That,flt
Billy Squier,My Kinda Lover - Remastered,Unknown
Banda El Recodo,Me Gusta Todo De Ti,"Romantica, BANDA, el mejor"
In This Moment,Adrenalize,"metalcore, female vocalists, alternative metal, metal, industrial metal"
Chance the Rapper,Acid Rain,"Hip-Hop, indie, classic, rap, fip"
Rigo Tovar,"Mi Amiga, Mi Esposa, Mi Amante",Unknown
Sonic Youth,Kool Thing,"alternative, alternative rock, 90s, rock, Grunge"
Frou Frou,Let Go,"indie, electronic, female vocalists, Garden State, chill"
Dizzy Wright,Killem With Kindness,"banned, title is imperative"
Amy Winehouse,The Girl From Ipanema,"cover, jazz, Amy Winehouse, british, soul"
"Handsome Boy Modeling School,  Róisín,  J-Live",The Truth,"Hip-Hop, chillout, downtempo, trip-hop, female vocalists"
Russ,Moonlight in Atlanta,Unknown
Roxette,Joyride - Single Version,Roxette
Michael Jackson,Jam,"pop, michael jackson, 90s, dance, new jack swing"
"Jordan Fisher,  Lin-Manuel Miranda",You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Unknown
I Prevail,My Heart I Surrender,"post-hardcore, acoustic, good left undone"
Banes World,Drowsy,"dream pop, shoegaze, fip, autumn, hypnagogic pop"
"Young Thug,  Quavo,  Offset,  Young Scooter","Guwop (feat. Quavo, Offset and Young Scooter)","trap, Young Thug, offset, Young Scooter, quavo"
"Charles Bradley,  Menahan Street Band",The World (Is Going Up in Flames),"soul, funk, blues, daptone, rhythm and blues"
Young M.A,OOOUUU,"2016, rap, female vocalists, Love, sex"
Juan Luis Guerra 4.40,Estrellitas y Duendes,"classic, latin, bachata, bongos"
Liquid Mind,Night Whispers,Unknown
Jose Mari Chan,Beautiful Girl,"oldies, Love, easy listening, beauty, philippines"
Viti Ruiz,Caricias Prohibidas,"salsa, male vocalists, love songs, Salsa Erotica"
The Citizens of Halloween,This Is Halloween,"Soundtrack, halloween, tim burton, nightmare before christmas, danny elfman"
Red Hot Chili Peppers,Look Around,"alternative rock, Funk Rock, rock, Red Hot Chili Peppers, alternative"
Anthony Amorim,2004,Unknown
Marcos Witt,Temprano yo te buscaré,Unknown
Backstreet Boys,The One,"pop, 90s, backstreet boys, boybands, dance"
Carpenters,Love Me For What I Am,"pop, the carpenters, calm, Love, beautiful"
Cyndi Lauper,I Drove All Night,"80s, pop, female vocalists, rock, cyndi lauper"
Phil Collins,Something Happened on the Way to Heaven - 2016 Remaster,"80s, feel good"
Live,The Dolphin's Cry,"rock, alternative rock, 90s, alternative, live"
"T-Pain,  Lily Allen,  Wiz Khalifa",5 O'Clock (feat. Lily Allen & Wiz Khalifa),"rnb, 2011, 2010s, Hip-Hop, hip hop"
Edward Sharpe & The Magnetic Zeros,40 Day Dream - 2019 - Remaster,folk pop
A Great Big World,Kaleidoscope,"upbeat, this song is so happy it's disgusting"
Michael Jackson,Who Is It,"pop, michael jackson, 90s, rnb, king of pop"
Conjunto Primavera,Actos De Un Tonto,"Los Muecas, los angeles negros, d, Marco Antonio Solis, los bukis"
Rain Sounds Factory STHLM,Rain Sound : Dark Sky,Unknown
"Justin Timberlake,  Beyoncé",Until The End Of Time (with Beyoncé),"soul, rnb, 2007, 00s, 2000s"
"Rocío Dúrcal,  Juan Gabriel",Fue un Placer Conocerte (En Vivo) (with Juan Gabriel) - Desde el Auditorio Nacional,Unknown
Cigarettes After Sex,Sweet,"sexy, Love, epic, dream pop, sex"
The Beach Boys,Barbara Ann,"60s, oldies, classic rock, rock, pop"
"Little Nell,  Patricia Quinn,  ""Richard OBrien""",Time Warp,"musical, glam rock, halloween"
Air Traffic Controller,This Is Love,"abuse, abusers pov"
Stephen Swartz,Bullet Train (feat. Joni Fatora),"dubstep, electronic, nice, best, Brostep"
After The Burial,Lost In The Static,"metalcore, metal, deathcore, DJENT, Progressive metal"
Los Felinos,Morena,de hoy y siempre
Frankie Cosmos,Fool,"indie, folk, female vocalists, indie folk, Fave Indie Pop"
Deep Purple,Highway Star,"hard rock, classic rock, rock, deep purple, heavy metal"
One Direction,Save You Tonight,"pop, one direction, rock, british, Love"
Faith No More,Midlife Crisis,"rock, alternative rock, alternative, 90s, mike patton"
Tanya Tucker,Delta Dawn,"country, classic country, tanya Tucker, female vocalists, Country Favorites"
The Edgar Winter Group,Free Ride,"classic rock, 70s, rock, pop, Progressive rock"
Luis Miguel,Contigo En La Distancia,"Louis Miguel, favorites, male vocalists, love songs, latin pop"
"Mac Miller,  CeeLo Green",We (feat. CeeLo Green),"pop, Hip-Hop, soul, rap, rnb"
Ugly Kid Joe,Everything About You,"rock, 90s, hard rock, alternative rock, ugly kid joe"
Rod Stewart,For the First Time,"soft rock, male vocalists, rock, singer-songwriter, male vocalist"
Mother Mother,Wisdom,"indie, rock, indie pop, acoustic, Canadian"
"Anderson .Paak,  ScHoolboy Q",Am I Wrong (feat. ScHoolboy Q),"Neo-Soul, synth funk, west coast hip hop, Hip-Hop, pop rap"
"Lupe Fiasco,  Jill Scott",Daydreamin' (feat. Jill Scott),"Hip-Hop, hip hop, chill, 2000s, alternative"
Crystal Castles,Vanished,"electronic, electronica, 8-bit, electro, new rave"
Danny Silberman,Mary's Boy Child,Unknown
Ana Gabriel,Mi Talismán,"mariachi, ranchera, Ana Gabriel, mi talisman"
Kendrick Lamar,untitled 07 | 2014 - 2016,"rap, kendrick lamar, Hip-Hop, hip hop, experimental"
"Bow Wow,  T-Pain,  Johnta Austin",Outta My System (feat. T-Pain & Johntá Austin),2006
Michael Jackson,Give In to Me,"pop, michael jackson, rock, 90s, Slash"
Berhana,Janet,"FM4, 2015, BIRP, names of people"
Sugar Ray,Every Morning - Remastered,"pop, summer, fun, chill, easy listening"
Fall Out Boy,Novocaine,"pop punk, on repeat, love at first listen, electronic, electropop"
Sergio Vargas,La Ventanita,"merengue, latin, salsa, latino, bachata"
of Montreal,Wraith Pinned to the Mist and Other Games,"indie, indie pop, happy, fun, pop"
Ramon Ayala Y Sus Bravos Del Norte,Chaparra De Mi Amor,Unknown
The Shadows,Apache,"instrumental, 60s, oldies, guitar, classic rock"
"Idina Menzel,  Tracie Thoms",Take Me or Leave Me,Unknown
Raulin Rodriguez,Medicina De Amor,"bachata, raulin, lo, mejor, RAULIN RODRIGUEZ"
Mariah Carey,Don't Forget About Us - Radio Edit,"2005, 2000s"
No Vacation,Lovefool,"indie pop, Love, jangle pop, Discovered, spotify radio - album"
The Manhattans,Kiss and Say Goodbye,"soul, 70s, The Manhattans, Kiss and Say Goodbye, Love"
Air Supply,Lonely Is the Night,"80s, love songs, klein romantic favourites, lonely is the night, pop"
Charly García,Promesas Sobre El Bidet,"charly garcia, Rock Argentino, rock, argentina, rock en español"
"Twista,  Faith Evans",Hope,"Hip-Hop, rap, rnb, hip hop, Hope - Twista"
Bob Marley & The Wailers,Positive Vibration,"reggae, roots reggae, Bob Marley, jamaican, 70s"
"Dalida,  Alain Delon",Paroles paroles,"french, female vocalists, Love, oldies, chanson francaise"
Bloc Party,Banquet,"indie, indie rock, alternative, rock, Bloc Party"
Pillar,Frontline,"christian rock, rock, alternative rock, christian, Pillar"
Tame Impala,Reality In Motion,"rock, psychedelic pop, psychedelic, breakbeat, Psychedelic Rock"
The Six Parts Seven,What You Love You Must Love Now,"post-rock, instrumental, chill, emo, lush tone chill"
Freestyle,So Slow,"freestyle, philippines, OPM, P-pop, pinoy pop"
Lalo Mora,Eslabón Por Eslabón,Unknown
Semisonic,Secret Smile,"90s, rock, alternative, indie, alternative rock"
Yuri,Campana Sobre Campana,"Navidad, Christmas Songs, Weihnachten, spanish, christmas"
Joe Cocker,You Can Leave Your Hat On,"blues, classic rock, rock, blues rock, sexy"
Ana Gabriel,Y Aquí Estoy,"spanish, female, Ballad"
The Waterboys,The Whole of the Moon,"80s, rock, folk rock, alternative, pop"
Noel Torres,Me Interesas,"regional mexican, 2014, BANDA"
Novo Amor,Weather,"indie, #folk #woods #touchmoss #woodensmell "
Pandora,Los Peces En El Rio,"emotion, emotions, svoe"
Party Favor,Bap U,Unknown
Danny Wilson,Mary's Prayer,"80s, pop, Scottish, 1987, smooth"
Los Alegres Del Barranco,El Costal Lleno de Piedras,Unknown
Brooks & Dunn,Play Something Country,"country, Brooks and Dunn, Awesome, rockabilly, classic country"
Papa Roach,Falling Apart,"rock, alternative, alternative rock, DJENT, hard rock"
Jay Chou,一路向北,"chinese, Jay Chou, pop, jay, C-pop"
Barenaked Ladies,Pinch Me,"alternative, Canadian, rock, 90s, Barenaked Ladies"
"GoldLink,  Masego",Late Night (feat. Masego),Unknown
"Sammie,  JT Money",I Like It,"sammie, I Like It, Sammie - I Like It, Like, old school"
The Crystals,Then He Kissed Me,"60s, oldies, female vocalists, pop, girl group"
"Gillian Welch,  Alison Krauss",I'll Fly Away,"country, female vocalists, bluegrass, hymns, gospel"
Jagged Edge,He Can't Love U,"slow jams, jagged edge, rnb, Love, r&b"
Brooks & Dunn,Ain't Nothing 'Bout You,"country, Brooks and Dunn, male country, favorites, male vocalists"
Plan B,¿Por Que Te Demoras?,Sizzle
Everclear,Wonderful,"alternative rock, rock, alternative, 90s, scrubs"
Leo Sayer,You Make Me Feel Like Dancing - Remastered,Unknown
Switchfoot,Dare You To Move,"rock, alternative, alternative rock, christian, christian rock"
Adele,I Miss You,"alternative, Adele, indie, rock, soft rock"
Dean Brody,Cattleman's Gun,"Canadian, modern country, new traditionalist, 2000s country"
Janis Joplin,Mercedes Benz,"classic rock, blues, female vocalists, 60s, rock"
Fall Out Boy,Fourth Of July,"pop punk, best songs of 2015, son lux, electronic, pop"
Paramore,Emergency,"rock, pop punk, Paramore, female vocalists, emo"
Never Shout Never,Trouble,"acoustic, Love, powerpop, indie, folk"
"Young Thug,  Duke",With That (feat. Duke),"MySpotigramBot, trap, Young Thug, shout out true religion buddha man, -1001747063611"
Gil Scott-Heron,Lady Day and John Coltrane,"soul, funk, jazz funk, political, jazz"
"Johnny Cash,  Tennessee Three",One Piece at a Time,"country, Johnny Cash, rockabilly, folk, classic country"
a-ha,Stay on These Roads,"pop, 80s, new wave, synthpop, norwegian"
Kim Wilde,You Came - Single Version,Unknown
SHINee,Ring Ding Dong,"k-pop, shinee, Korean, fantastic elastic, gets stuck in the head"
Vanessa Paradis,Joe le taxi,"french, pop, 80s, female vocalists, french pop"
Lemon Demon,The Ultimate Showdown of Ultimate Destiny,"comedy, funny, geek rock, fun, humour"
El Tigrillo Palma,Los Chiquinarcos,"regional mexican, nortena, norteño, narco corridos, PaPistear"
"Mac Miller,  Wiz Khalifa",Keep Floatin',"Wiz Khalifa, mac miller"
"2Pac,  Roger,  Dr. Dre","California Love (remix) (ft. Dr. Dre, Roger Troutman)",Unknown
Beegie Adair,I've Got My Love To Keep Me Warm,"jazz, christmas, lounge, jazz fusion, an old fashioned christmas"
"2Pac,  Snoop Dogg",2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dog),Unknown
Glenn Miller,In the Mood,"jazz, swing, Big Band, 40s, instrumental"
Dr. Hook,Sylvia's Mother,"70s, classic rock, oldies, rock, pop"
U2,New Year's Day,"rock, 80s, U2, classic rock, irish"
Juan Gabriel,Así Fue - En Vivo,Unknown
Glass Animals,Agnes,"indie, british, indie pop, sad, indietronica"
"Isaiah Rashad,  Syd",Silkk da Shocka (feat. Syd),"Gilles Peterson, rnb, Neo-Soul, banned, cloud rap"
Los Invasores De Nuevo León,Total Ya Se Fue,Unknown
The Frights,You Are Going to Hate This,"surf rock, surf punk, played"
Mac Miller,Soulmate,"Hip-Hop, mac miller"
Young Thug,With Them,"MySpotigramBot, hip hop, rap, trap, banger"
"Meek Mill,  Young Thug,  21 Savage",Offended (feat. Young Thug & 21 Savage),"Young Thug, 21 savage"
Jimmy Buffett,Come Monday,"beach music, 70s, country, classic rock, rock"
Flatbush Zombies,Bounce,"fallon, banned, Banned by Spotify2017"
Lynyrd Skynyrd,Call Me The Breeze,"Southern Rock, classic rock, rock, 70s, blues rock"
Young the Giant,Something to Believe In,"indie, american, 10s, 2016, banned"
The Growlers,When You Were Made,"Surf, i"
"BADBADNOTGOOD,  Samuel T. Herring",Time Moves Slow,"jazz, soul jazz, jazz fusion, soul, Driving"
Phil Collins,Two Worlds,"Soundtrack, Disney, pop, Phil Collins, male vocalists"
"Kendrick Lamar,  James Fauntleroy,  Ronald Isley",How Much A Dollar Cost,"jazz rap, Conscious Hip Hop, experimental hip hop, Hip-Hop, hip hop"
Billy Preston,Nothing From Nothing,"soul, 70s, funk, catchy, piano rock"
BØRNS,Clouds,"indie, rock, alternative rock, indie pop, psychedelic pop"
P!nk,Sober,"pop, female vocalists, pop rock, rock, pink"
Chico César,Á Primeira Vista,"mpb, O meu brasil, lindas"
Soulja Boy,Turn My Swag On,"hip hop, rap, Soulja Boy, dance musik, Turn My Swagg On"
Marilyn Manson,Rock Is Dead,"industrial, industrial metal, metal, rock, alternative"
"Future,  Drake",Used to This (feat. Drake),"trap, hip hop, rap, future, Drake"
"""Sergio Mendes & Brasil 66""",Mais Que Nada,Unknown
Toots & The Maytals,Country Road,"reggae, cover, covers, 70s, happy"
Willie Nelson,Whiskey River,"country, classic country, Willie Nelson, drinking, folk"
James Horner,Rose,"Soundtrack, instrumental, titanic, Classical, James Horner"
Rockabye Lullaby,Go The Distnace - Hercules,Unknown
Yann Tiersen,I've Never Been There,Unknown
Rod Stewart,I Don't Want to Talk About It - 1989 Version,"pop, Rod Stewart songs"
Herbie Hancock,Watermelon Man,"jazz, funk, jazz fusion, jazz funk, Fusion"
Dru Hill,How Deep Is Your Love,"rnb, dru hill, dru hill - how deap is your love, soul, hip hop"
"Héctor Lavoe,  Willie Colón,  Yomo Toro",Aires De Navidad,Unknown
"Gustav Mahler,  Daniel Barenboim,  Chicago Symphony Orchestra",Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Unknown
Koe Wetzel,Honey Pain,Unknown
John Lennon,Mind Games - Remastered 2010,"17, mrc"
Johnny Nash,I Can See Clearly Now,"reggae, 70s, pop, oldies, soul"
Barry White,I'm Gonna Love You Just A Little More Baby,"soul, funk, barry white, sexy, rnb"
Vicente Fernández,Me Voy a Quitar de en Medio,"ME VOY A QUITAR DE EN MEDIO, mexico, mariachi, rancheras, GOOD 1"
AJR,I'm Not Famous,"electropop, pop, piano rock, 2010s, alt-pop"
"Eiffel 65,  Gabry Ponte",Blue (Da Ba Dee) - Gabry Ponte Video Edit,"dance, eurodance"
Madonna,Ray of Light,"pop, dance, 90s, Madonna, female vocalists"
Bon Iver,For Emma,"folk, indie, singer-songwriter, indie folk, beautiful"
Bee Gees,Islands In The Stream - Live At The MGM Grand/1997,Unknown
Silverchair,Freak,"Grunge, rock, alternative rock, alternative, 90s"
Pearl Jam,Given to Fly,"Grunge, rock, alternative rock, pearl jam, 90s"
"Diana Ross,  Marvin Gaye",You Are Everything,"soul, 70s, motown, pop, marvin gaye"
Maná,Hechicera,"spanish, latin, Mana, pop rock, pop"
Antonio Aguilar,Gabino Barrera,"rancheras, gabino barrera, latin, antonio aguilar, BANDA"
The Offspring,Staring At The Sun,"punk rock, punk, rock, The Offspring, alternative"
"Miguel,  Chris Brown,  Future",Simple Things (Remix) (feat. Chris Brown & Future),Unknown
The Steeldrivers,If It Hadn't Been For Love,"bluegrass, to find again, Raspy soul driven bluegrass, hailhick, acoustic"
Adele,Daydreamer,"female vocalists, soul, pop, british, singer-songwriter"
The Rolling Stones,Sweet Virginia,"rock, classic rock, blues, 70s, rolling stones"
Coconut Records,West Coast,"indie, indie pop, summer, California, love at first listen"
MiMS,This Is Why I'm Hot,"Hip-Hop, rap, hip hop, mims, this is why im hot"
Jenni Rivera,Culpable o Inocente,"BANDA, jenni, Romantica, female vocalists, regional mexican"
"""Colby ODonis"",  Akon",What You Got - Main,Unknown
P!nk,Please Don't Leave Me,"pop, pink, pop rock, female vocalist, female vocalists"
Kanye West,The Glory,"Hip-Hop, rap, Kanye West, hip hop, rnb"
Joan Sebastian,El Peor De Tus Antojos,"seen live, mexico, BANDA, tambora, joan sebastian1"
"Ross Lynch,  Maia Mitchell",Can't Stop Singing,"C, g, Disney, i, o"
Demi Lovato,La La Land,"Demi Lovato, pop, pop rock, teen pop, female vocalists"
The Used,The Bird and the Worm,"emo, rock, alternative rock, screamo, alternative"
Hippo Campus,warm glow,"nostalgic, warm, grounding, songs I crank my hog to, songs that make me want to play in traffic"
Jack Johnson,Escape (The Pina Colada Song),"Soundtrack, cover, The Secret Life Of Walter Mitty, indie, pop"
Carole King,Bitter with the Sweet,"70s, singer-songwriter, folk, Carole King, female vocalists"
Rockabye Lullaby,You've Got a Friend in Me - Toy Story,Unknown
"Common,  John Legend",Glory (From the Motion Picture Selma),"Soundtrack, soul, rap, spiritual, civil rights"
Banda Pequeños Musical,Y yo que te amo,"y yo que te amo, banda pequenos musical"
"Fat Joe,  Lil Wayne",Make It Rain,"Hip-Hop, rap, american, 2006, favorites"
Queen,Love Of My Life - Remastered 2011,"rock, UK, Love, Olivia, in love"
Nazareth,Hair Of The Dog,"classic rock, hard rock, rock, 70s, Nazareth"
Sheryl Crow,Real Gone,"Soundtrack, rock, female vocalists, cars, pop"
My Chemical Romance,Blood - End Credits,"cabaret, dark cabaret, punk cabaret, ragtime, not emo"
Nazareth,Love Hurts,"classic rock, 70s, rock, rock ballad, rock ballads"
Montana of 300,Wifin' You,Unknown
Beto Quintanilla,Las Águilas Andan Solas,Unknown
Matchbook Romance,Monsters,"rock, emo, alternative, punk, alternative rock"
Saosin,You're Not Alone,"emo, post-hardcore, rock, screamo, emocore"
Led Zeppelin,Ten Years Gone - 1990 Remaster,"spn, deancas"
"America,  George Martin",I Need You,"70s, soft rock, classic rock, america, rock"
Lifehouse,Broken,"alternative, rock, Lifehouse, greys anatomy, alternative rock"
Zacarias Ferreira,Es Tan Difícil,"Es tan dificil, acostumbrarme a otras manos que no me acaricien igual"
Bob Marley & The Wailers,No Woman No Cry,"reggae, roots reggae, Bob Marley, chillout, jamaican"
Keston Cobblers Club,Have Yourself a Merry Little Christmas,christmas
"Logic,  Big Lenbo",Young Jesus,Unknown
"Tyler,  The Creator,  Roy Ayers,  Syd,  Kali Uchis","FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)",Unknown
Daniel Caesar,Violet,"Awesome, Favorite, Neo-Soul, alternative rnb, Daniel caesar"
Pilot,Magic,"70s, pop, rock, oldies, magic"
blackbear,deadroses,"contemporary rnb, future bass"
James Horner,The Ludlows,"Soundtrack, instrumental, beautiful, Classical, Soundtracks"
Kelly Clarkson,Piece by Piece,"pop, lovely, female vocals, thanks kelly, soul"
Counting Crows,Colorblind,"sad, alternative, piano, Soundtrack, rock"
Tracy Chapman,The Promise,"folk, female vocalists, acoustic, singer-songwriter, sad"
Wiz Khalifa,King of Everything,"american, Wiz Khalifa, 2015 single"
Bill Withers,Who Is He (And What Is He to You)?,"soul, 70s, funk, Soundtrack, Bill Withers"
Los Yaguarú,Vida No Te Vayas,Unknown
Luis Miguel,Si Nos Dejan - En Vivo,Unknown
"Massive Attack,  Tracey Thorn",Protection,"trip-hop, chillout, electronic, downtempo, electronica"
Good Charlotte,The River,"rock, punk rock, pop punk, punk, alternative"
Super Simple Songs,Little Snowflake,"hyperdub, goregrind, nsbm, burial, midwest emo"
The Midnight,Los Angeles,"synthpop, synthwave, pop, new wave, los angeles"
Bando Jonez,Sex You,"rnb, r and b, sex, r n b"
Maroon 5,It Was Always You,"pop, love at first listen, Awesome, rock, indie"
Rise Against,I Don’t Want To Be Here Anymore,"punk rock, rock, melodic hardcore, hardcore punk, american"
"Ariana Grande,  Cashmere Cat",Be My Baby,"pop, 2014, female vocalists, Love, fav"
Sade,Paradise,"soul, female vocalists, jazz, Sade, chillout"
Aventura,Cuando Volveras,"bachata, latin, spanish, latino, dance"
Ne-Yo,Do You,"rnb, Ne-Yo, r&b, male vocalists, do you"
Shakira,No Creo,"latin, pop, Shakira, female vocalists, spanish"
Mijares,Bella,"latin, bella, mijares, latin pop, romance"
Perturbator,Future Club,"synthwave, electronic, instrumental, synthpop, french"
Nas,Get Down,"Hip-Hop, rap, hip hop, East Coast, Nas"
Madeleine Peyroux,To Love You All Over Again,"jazz, female vocalists, Madeleine Peyroux, Soundtrack, chillout"
AC/DC,Big Gun,"hard rock, AC/DC, classic rock, rock, heavy metal"
Whitney Houston,I Look to You,"soul, pop, female vocalists, whitney houston, rnb"
"Ice Cube,  Lil Jon,  Snoop Dogg",Go To Church,"rap, Ice Cube, Hip-Hop, Crunk, Snoop Dogg"
Disturbed,The Night,"metal, Nu Metal, hard rock, alternative metal, alternative"
Jennifer Paige,Crush,"pop, 90s, female vocalists, dance, crush"
The Black Jets,I Love Rock 'n' Roll,"classic rock, rock, punk, hard rock, punk rock"
Jack Johnson,You And Your Heart,"acoustic, rock, jack johnson, singer-songwriter, pop"
Jack Johnson,My Little Girl,"acoustic, singer-songwriter, Love, love song, rock"
Thelonious Monk,'Round Midnight,"jazz, piano, jazz piano, bebop, thelonious monk"
Nickelback,I'd Come for You,"rock, nickelback, alternative rock, alternative, hard rock"
"John Lennon,  Yoko Ono",Instant Karma! (We All Shine On) - Remastered 2010,Unknown
John Mayer,"In Your Atmosphere - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Unknown
MC YOGI,Shanti (Peace Out),"meditative, india, chillout, chill, peace"
El Cartel De Nuevo Leon,Pajarillo,Unknown
"Justin Bieber,  Jessica Jarrell",Overboard,"pop, justin bieber, black metal, Love, love songs"
Kings of Leon,Notion,"rock, indie rock, alternative rock, alternative, indie"
Justin Bieber,Never Let You Go,"justin bieber, pop, love songs, Canadian, upbeat"
System Of A Down,Innervision,"alternative metal, metal, System of a Down, rock, alternative rock"
Sentidos Opuestos,¿Donde Están?,"spanish, pop, female vocalists, latin, mexico"
Mayday Parade,Terrible Things - EP Version,Unknown
"The Lonely Island,  T-Pain",I'm On A Boat,"comedy, funny, Hip-Hop, music to be on a boat to, catchy"
George Harrison,I'd Have You Anytime - Remastered 2014,Unknown
Alice In Chains,Check My Brain,"Grunge, hard rock, alternative metal, rock, metal"
Buena Vista Social Club,De Camino a La Vereda,"latin, cuban, world, buena vista social club, cuba"
"""Liran Roll""",Cuarto para las Dos,Unknown
Eminem,Say Goodbye Hollywood,"rap, Hip-Hop, hip hop, Eminem, Horrorcore"
